square_feet,bedrooms,bathrooms,year_built,house_price
2047,2,3.0,1998,413700.0
1529,5,4.0,1993,431900.0
2346,3,4.0,1999,479600.0
2217,3,1.5,1997,427200.0
2633,5,3.0,2009,543300.0
1894,5,4.0,1994,469400.0
2412,5,1.5,2001,490700.0
2911,4,3.0,1987,529100.0
3291,2,2.5,1983,515600.0
2801,5,3.0,2021,572100.0
3066,3,2.5,1982,512100.0
3191,3,3.0,2002,552100.0
3139,3,3.5,2000,552400.0
2150,2,3.5,2010,443500.0
1811,5,4.0,2010,477100.0
3388,4,3.5,2006,603300.0
2789,5,3.0,1994,543900.0
2998,3,2.5,1981,504300.0
2105,5,2.0,2000,466500.0
2507,5,1.0,1994,485700.0
2391,4,3.0,2019,509100.0
2959,2,4.0,1980,501900.0
1520,4,3.0,1982,385000.0
3448,5,4.0,2004,634800.0
2058,3,3.5,1981,425300.0
2387,2,3.5,1996,453200.0
3444,2,3.5,2006,568900.0
3324,2,1.5,2002,522900.0
2407,3,1.5,2014,463200.0
1563,3,2.0,2007,379300.0
2720,2,1.5,1985,445500.0
3047,5,3.5,1995,578200.0
2039,5,4.0,2001,490900.0
2692,5,2.5,2016,548700.0
3305,2,2.5,2007,541000.0
3290,4,2.5,1990,562500.0
2582,2,1.5,1993,439700.0
1628,2,3.0,2016,389800.0
1664,4,3.0,2007,424400.0
3328,2,2.5,2021,557300.0
1575,5,3.0,2015,443500.0
2161,3,3.0,2017,464100.0
2898,5,3.0,2001,561800.0
2984,2,1.0,1988,467400.0
3257,3,3.0,2012,568700.0
2706,4,3.5,2021,550100.0
3274,2,2.0,2014,537400.0
2514,5,2.5,1987,501900.0
2484,5,1.0,2000,489400.0
3174,4,2.5,2007,567900.0
2163,2,2.5,1997,416800.0
2270,3,2.5,1999,449500.0
2107,5,4.0,2001,497700.0
1858,3,3.5,2017,441300.0
3000,4,2.5,2005,548500.0
2199,3,2.5,1997,440400.0
2304,5,3.0,1985,486400.0
2899,5,3.0,1998,558900.0
1544,2,2.5,1989,346900.0
3336,2,3.0,2007,551600.0
2866,4,4.0,1988,540600.0
2464,5,3.5,2012,536900.0
2852,3,1.5,2005,498700.0
3426,2,3.0,1998,551600.0
3114,3,3.5,1990,539900.0
1648,2,2.0,2018,378800.0
1940,2,3.0,1991,396000.0
3358,5,2.0,1989,580800.0
3119,3,1.0,1990,502900.0
1871,4,3.0,1993,431100.0
2569,3,1.0,1986,443900.0
2080,3,1.5,2004,420500.0
2779,2,2.5,2018,499400.0
3362,4,2.0,2002,574200.0
2196,5,3.5,1993,491100.0
2628,4,1.5,1999,490300.0
3376,4,1.0,1994,552600.0
3092,5,3.5,1995,582700.0
2173,5,1.0,2021,479300.0
2933,2,3.5,1997,508800.0
2140,5,2.0,2004,474000.0
3429,5,1.5,1982,573400.0
2614,5,2.5,2000,524900.0
2481,2,3.5,2008,474600.0
3241,2,1.5,1998,510600.0
2476,2,3.5,2017,483100.0
1909,4,2.5,1981,415400.0
3430,5,4.0,2001,630000.0
2391,4,1.0,2014,474100.0
3479,2,2.0,2008,551900.0
2331,5,1.5,2017,498600.0
1761,2,3.5,2017,411600.0
1638,2,4.0,1998,387800.0
3448,5,2.5,1986,594300.0
2414,4,2.5,2011,495900.0
1607,3,3.5,2009,408200.0
3226,2,4.0,1985,533600.0
3185,4,1.5,2015,562000.0
3350,2,3.5,1982,535500.0
2187,3,1.5,2017,444200.0
1856,4,2.5,2012,441100.0
2091,3,2.5,2011,443600.0
1950,5,3.0,2021,487000.0
3413,5,2.5,1985,589800.0
2981,5,2.0,2005,559100.0
2581,2,2.5,2000,461600.0
3439,3,4.0,2012,601900.0
1604,2,1.5,2007,355900.0
3221,4,2.5,1987,552600.0
3011,4,1.0,2003,525100.0
1806,2,2.5,2015,399100.0
3274,4,2.5,2019,589900.0
2169,2,3.0,2020,447900.0
3299,3,2.5,1993,546400.0
2023,2,3.5,2008,428800.0
3123,3,1.5,2020,540800.0
1874,3,2.5,2018,428900.0
1572,3,3.0,2017,405200.0
3187,5,2.0,2010,584700.0
3360,3,4.0,1993,575000.0
2908,2,2.0,2015,501800.0
2806,4,3.0,1984,515600.0
3025,4,3.0,1986,539500.0
2864,3,2.0,2017,519400.0
2204,5,3.5,1990,488900.0
2861,2,1.5,2005,479600.0
2747,2,1.0,1986,441700.0
3472,2,3.0,2009,567200.0
2209,5,2.5,2021,505400.0
3299,4,2.5,1986,559400.0
2497,5,2.5,1992,505200.0
2003,2,4.0,2018,444300.0
1793,5,3.5,2010,467800.0
2544,4,3.0,2010,515400.0
2120,4,3.0,2013,476000.0
1861,5,3.0,1992,449100.0
1584,2,1.5,1999,345900.0
2682,3,3.0,2002,501200.0
1899,2,3.5,2015,423400.0
3458,4,3.0,2000,596800.0
1656,2,2.0,1986,347600.0
2829,3,1.5,1989,480400.0
2097,3,2.5,2003,436200.0
3018,2,2.5,1999,504300.0
2411,5,2.5,2018,522600.0
1932,5,3.0,2014,478200.0
2623,3,2.0,1983,461300.0
1768,5,1.5,1992,417300.0
3156,3,1.0,2004,520600.0
2547,4,2.5,1994,492200.0
3396,5,3.5,2006,624100.0
3201,5,1.5,2018,586600.0
2892,3,3.0,2012,532200.0
2727,5,3.0,2015,558700.0
1965,5,2.0,1986,438500.0
1972,5,3.0,1988,456200.0
2920,2,2.5,1981,476500.0
3027,2,2.5,1986,492200.0
1926,2,2.0,1998,386600.0
3096,5,3.0,2004,584600.0
1911,2,2.0,2008,395100.0
3426,3,1.0,2000,543600.0
2326,4,1.0,2008,461600.0
3154,4,2.5,2002,560900.0
2313,5,2.5,2014,508800.0
3144,2,3.0,1989,514400.0
2244,3,2.0,2006,446400.0
2930,2,3.0,2004,508000.0
2664,2,2.5,2018,487900.0
1841,5,2.0,2008,448100.0
2908,2,4.0,2019,535800.0
2374,4,1.5,2002,467900.0
2680,2,1.0,1994,443000.0
2055,5,4.0,1980,471500.0
3263,2,2.5,1995,524800.0
1949,2,3.5,2000,413400.0
3181,4,2.0,2019,573100.0
2899,5,3.0,1993,553900.0
2549,2,3.5,1985,458400.0
2923,4,2.0,2001,529300.0
2217,5,1.5,1995,465200.0
2643,3,3.5,2019,521800.0
1627,2,4.0,2016,404700.0
2801,2,1.5,2009,477600.0
2526,3,2.5,1996,472100.0
3010,3,1.0,2017,519000.0
3178,4,3.0,1995,563800.0
1520,5,1.5,2005,405500.0
2381,4,3.0,1982,471100.0
3059,4,3.5,1991,555400.0
1534,4,2.0,1992,381400.0
3138,3,4.0,2006,565800.0
2770,4,3.0,2015,543000.0
2852,4,1.5,1996,509700.0
2290,2,1.5,1986,403500.0
1507,3,3.5,1987,376200.0
3344,5,1.0,1984,559400.0
2759,4,1.5,1990,494400.0
2331,4,2.0,2012,481100.0
2525,4,3.5,2021,532000.0
2468,2,3.5,2016,481300.0
1912,5,1.0,2013,445200.0
2750,2,3.0,2008,494000.0
2681,3,1.0,2018,487100.0
2454,4,1.5,1992,465900.0
2746,4,3.0,2003,528600.0
2405,2,1.5,1981,410000.0
1560,4,1.5,1983,367500.0
3372,5,3.5,2016,631700.0
3155,4,2.0,2004,555500.0
2756,2,1.5,2020,484100.0
1913,3,3.5,1980,409800.0
2700,2,3.0,2011,492000.0
2357,3,1.5,2005,449200.0
2493,4,2.5,1995,487800.0
1821,2,3.0,1997,390100.0
2429,2,1.5,2001,432400.0
1784,2,2.0,2012,386400.0
3340,3,3.5,1992,564500.0
2247,3,3.5,1999,462200.0
3140,3,3.5,2000,552500.0
3089,5,4.0,2008,602900.0
2350,2,3.0,2011,457000.0
1826,5,3.5,2007,468100.0
2047,5,3.0,1985,460700.0
3397,4,2.5,1999,582200.0
1893,3,2.5,2012,424800.0
1780,4,2.5,2014,435500.0
3422,3,2.0,2017,575200.0
2551,5,2.0,1988,499100.0
2380,3,1.5,2000,446500.0
2714,2,1.5,1997,456900.0
3102,2,3.5,2009,537700.0
1579,5,3.0,2020,448900.0
2142,5,3.0,1994,479200.0
3111,3,2.0,1991,518100.0
3319,2,2.0,2002,529900.0
2495,5,4.0,1985,520500.0
1611,2,2.0,2002,359100.0
3402,5,2.5,1991,594700.0
1771,3,2.0,1992,385100.0
1536,5,4.0,1995,434600.0
1843,5,2.5,1996,443800.0
3433,3,2.5,2017,583800.0
2830,3,3.5,1990,511500.0
2853,3,1.0,2018,504300.0
1559,2,2.5,2016,375400.0
3160,5,1.0,1985,542000.0
3183,4,1.0,1987,526300.0
3122,3,2.0,2004,532200.0
3282,3,2.0,2020,564200.0
1601,4,1.5,1987,375600.0
2944,2,3.5,1985,497900.0
3352,2,2.0,2005,536200.0
3179,4,1.0,2000,538900.0
2437,5,3.0,2011,525700.0
1687,5,2.5,2021,453200.0
1594,3,3.0,1994,384400.0
2025,2,4.0,2011,439500.0
3104,3,4.0,2011,567400.0
3102,4,3.0,2002,563200.0
1778,4,4.0,1980,423800.0
2994,5,1.0,2019,559400.0
3495,3,3.0,1999,579500.0
2392,3,3.0,2013,483200.0
3122,3,3.5,2011,561700.0
2105,2,2.0,2015,421500.0
2944,3,3.5,1996,528900.0
2622,2,3.0,1998,471200.0
1980,2,2.5,2000,401500.0
2108,2,1.5,2012,411300.0
2420,4,1.5,1998,468500.0
3348,5,2.0,1994,584800.0
2422,2,2.0,1989,427200.0
2803,3,1.5,2012,500800.0
2628,5,4.0,1993,541800.0
2898,2,2.0,1984,469800.0
3280,2,4.0,1988,542000.0
2222,2,3.5,2009,449700.0
2335,4,2.5,2008,485000.0
2862,5,2.0,1992,534200.0
3153,4,4.0,1995,576300.0
1525,5,2.5,1997,413000.0
3323,3,3.0,1991,554300.0
2964,5,1.5,2019,563900.0
2053,5,2.0,2021,482300.0
1768,3,2.0,2018,410800.0
3086,4,3.5,2005,572100.0
3323,3,1.5,2011,551800.0
2684,4,2.0,2013,517400.0
1547,5,3.5,1981,414200.0
2788,2,1.5,2020,487300.0
2403,4,2.0,1995,471300.0
1605,5,2.0,1991,407500.0
2897,4,3.0,1982,522700.0
3190,2,4.0,2013,558000.0
2090,2,2.5,2001,413500.0
1722,5,3.5,1991,441700.0
1540,4,3.0,1989,394000.0
3210,2,4.0,2013,560000.0
3174,4,2.0,2005,558400.0
2343,2,3.0,2021,466300.0
2650,2,3.0,2017,493000.0
3492,2,2.0,1997,542200.0
3467,5,3.5,1984,609200.0
2925,2,2.5,1994,490000.0
3069,5,1.5,2021,576400.0
2559,2,2.5,1991,450400.0
2138,2,2.0,2020,429800.0
2428,3,3.0,1980,453800.0
3279,2,2.5,1980,511400.0
2445,4,3.5,1995,498000.0
3430,2,2.0,2014,553000.0
3370,2,3.0,2011,559000.0
3168,2,1.5,2020,525300.0
2130,2,4.0,1982,421000.0
3484,5,3.0,2018,637400.0
2305,3,1.0,2004,435500.0
1790,3,2.5,2005,407500.0
2577,4,1.0,1995,473700.0
2096,5,2.5,1984,457100.0
2465,4,2.0,2013,495500.0
3162,4,2.0,1987,539200.0
1899,3,2.0,1991,396900.0
3049,5,2.5,1983,551400.0
2210,5,3.0,2010,502000.0
3144,5,1.5,2015,577900.0
3019,2,1.5,1997,487400.0
1802,3,2.0,1983,379200.0
1614,4,4.0,1986,413400.0
2264,4,3.0,1987,464400.0
2719,5,3.5,1989,539400.0
1988,3,2.5,2001,423300.0
1745,4,2.5,2015,433000.0
1672,2,1.0,2021,369200.0
1551,2,3.5,2003,376600.0
2281,3,2.0,2016,460100.0
2281,2,1.0,2017,426100.0
1891,4,2.5,2017,449600.0
1974,4,2.5,1994,434900.0
3214,5,1.5,2016,585900.0
2364,5,4.0,2011,533400.0
3394,2,3.0,1991,541400.0
3318,5,1.5,2010,590300.0
2856,4,2.5,2003,532100.0
2315,5,3.5,1993,503000.0
2635,2,3.5,2005,487000.0
2765,5,3.0,2019,566500.0
3225,5,2.0,1990,568500.0
1907,3,1.5,2012,411200.0
2526,2,3.0,2002,465600.0
1935,5,2.0,1984,433500.0
1711,4,3.5,1982,411600.0
2231,4,3.5,1997,478600.0
2661,2,3.0,2003,480100.0
2944,4,2.0,1993,523400.0
2478,4,2.5,2014,505300.0
1788,2,3.0,1986,375800.0
3437,3,2.5,1985,552200.0
2913,5,2.5,2009,563800.0
3194,3,1.5,2001,528900.0
2682,2,2.5,2003,474700.0
2517,2,1.5,1984,424200.0
3345,5,3.5,1993,606000.0
2269,3,1.5,1986,421400.0
2646,2,2.5,1985,453100.0
1944,2,3.0,2017,422400.0
1573,5,3.0,1999,427300.0
1982,5,2.0,2017,471200.0
3176,2,2.0,1994,507600.0
3221,5,3.5,1984,584600.0
2194,4,2.0,2004,459400.0
3162,3,3.0,1983,530200.0
2724,5,4.0,2007,565400.0
2562,4,2.5,2005,504700.0
2579,3,2.0,2011,484900.0
2074,5,1.0,1992,440400.0
2840,4,1.5,1986,498500.0
2919,4,2.0,2016,543900.0
2317,2,1.5,2007,427200.0
2393,3,4.0,1992,477300.0
2976,4,1.5,2014,540100.0
1633,5,2.5,1984,410800.0
1801,4,3.0,1983,414100.0
1789,4,2.0,1982,396900.0
3280,4,3.0,1991,570000.0
2356,3,2.0,2016,467600.0
3496,2,3.5,1981,549100.0
3385,5,4.0,1993,617500.0
2716,5,4.0,2019,576600.0
2743,5,4.0,1987,547300.0
2593,5,1.5,1987,494800.0
2500,2,3.5,1993,461500.0
1929,2,2.5,2008,404400.0
2350,2,2.0,2001,432000.0
3214,2,3.0,1986,518400.0
2558,4,3.5,1981,495300.0
2006,5,3.0,1989,460600.0
1563,5,4.0,2005,447300.0
3053,2,1.0,1988,474300.0
2409,5,2.0,2015,511900.0
1585,3,3.5,2015,412000.0
3009,5,3.5,1997,576400.0
2470,5,2.0,2011,514000.0
3103,3,1.5,2006,524800.0
3437,4,3.5,1991,593200.0
1622,2,4.0,2001,389200.0
2702,3,1.5,2002,480700.0
1727,5,2.5,1988,424200.0
2088,3,2.0,2005,429800.0
2891,4,2.0,1986,511100.0
2700,5,4.0,2009,565000.0
2974,5,1.0,2018,556400.0
2157,5,4.0,2018,519700.0
2040,3,2.5,1986,413500.0
1772,3,2.5,2014,414700.0
1504,4,3.0,1987,388400.0
2556,3,2.5,1980,459100.0
2189,2,3.0,1994,423900.0
1581,5,3.5,2017,453600.0
3491,3,3.5,1989,576600.0
2542,3,3.0,2006,491200.0
1812,2,2.0,1993,370200.0
2594,5,3.0,1985,515400.0
3486,5,4.0,1983,617600.0
3092,2,1.0,1982,472200.0
2990,5,1.0,2019,559000.0
2370,2,3.5,2018,473500.0
2324,2,4.0,2004,462400.0
3180,5,3.5,2002,598500.0
2242,2,2.5,2008,435700.0
2675,5,1.5,1984,500000.0
3317,4,3.5,2011,601200.0
3346,5,3.5,2010,623100.0
2056,5,1.5,1991,445100.0
3408,4,1.5,2014,583300.0
2611,3,2.5,1992,476600.0
1839,2,3.5,1988,390400.0
2184,4,3.0,2019,488400.0
3451,3,1.5,2005,558600.0
1594,2,2.0,1997,352400.0
3485,4,3.0,1998,597500.0
2621,4,3.0,2002,515100.0
1524,3,3.0,1998,381400.0
2482,4,4.0,1983,497200.0
3453,5,2.0,1991,592300.0
2223,4,3.5,1998,478800.0
3450,4,1.5,1988,561500.0
2102,5,3.5,1987,475700.0
2046,5,4.0,1986,476600.0
2480,3,2.0,1982,446000.0
2508,3,2.0,1994,460800.0
2240,2,2.0,2015,435000.0
1581,2,1.0,2019,358100.0
3052,4,3.0,2002,558200.0
1803,4,2.5,1999,422800.0
2326,4,2.5,2018,494100.0
2231,5,1.5,1990,461600.0
3381,3,2.5,1983,544600.0
2174,5,1.5,1993,458900.0
2751,2,3.5,1980,473600.0
3031,4,1.0,2008,532100.0
3394,3,4.0,1981,566400.0
1890,3,1.5,2014,411500.0
1530,5,2.5,2010,426500.0
2324,5,3.5,2006,516900.0
2349,2,1.5,1993,416400.0
3369,3,1.0,2006,543900.0
2828,3,2.0,1997,495800.0
3472,5,1.0,1999,587200.0
1993,3,4.0,2010,455300.0
1879,2,1.0,2021,389900.0
3153,2,2.5,2002,520800.0
1630,5,2.5,1998,424500.0
2550,3,3.5,2003,496500.0
2136,2,2.0,1993,402600.0
2451,5,2.0,1988,489100.0
1652,5,1.5,2016,429700.0
2808,4,3.0,1983,514800.0
2468,4,2.0,2006,488800.0
3027,3,2.5,2015,541200.0
2752,3,2.5,2014,512700.0
2728,3,3.0,2012,515800.0
2561,5,1.5,1993,497600.0
2395,4,2.0,1999,474500.0
2501,5,3.5,2001,529600.0
3489,3,2.5,1989,561400.0
2653,2,3.5,2015,498800.0
1733,4,4.0,2001,440300.0
2308,3,1.0,1997,428800.0
1838,3,3.0,1988,402800.0
2772,5,2.5,2001,541700.0
1670,4,4.0,2000,433000.0
2865,2,3.0,2020,517500.0
1564,3,3.5,2020,414900.0
2860,3,3.0,2021,538000.0
2181,4,4.0,2020,504100.0
1736,5,1.5,2016,438100.0
1539,4,2.5,1981,378400.0
2747,4,3.0,1980,505700.0
2113,2,3.5,2000,429800.0
2632,3,1.5,2011,482700.0
1972,5,3.5,1981,456700.0
2639,2,1.0,2018,462900.0
3063,5,2.0,1982,544300.0
2369,5,2.5,2020,520400.0
3113,5,3.0,2012,594300.0
2168,3,2.0,2005,437800.0
1558,3,4.0,1987,388800.0
2493,3,3.0,2001,481300.0
3485,2,1.5,2006,543000.0
3058,5,3.0,2009,585800.0
2601,4,2.0,2004,500100.0
1770,5,3.5,2003,458500.0
2496,5,3.0,1992,512600.0
2613,3,2.5,2008,492800.0
2940,2,2.0,1983,473000.0
1698,2,1.5,2021,379300.0
1773,2,3.5,2006,401800.0
2563,3,3.0,2010,497300.0
2528,3,4.0,1996,494800.0
3152,2,1.0,1980,476200.0
2678,4,4.0,2008,541800.0
1594,5,4.0,2007,452400.0
2660,4,4.0,1999,531000.0
2666,2,1.5,1992,447100.0
2708,4,1.0,2015,506800.0
2614,2,1.5,2010,459900.0
2285,2,4.0,1982,436500.0
1528,5,1.5,2008,409300.0
2311,2,1.5,1987,406600.0
1759,4,3.5,1992,426400.0
2972,3,2.0,2015,528200.0
2536,2,2.5,1996,453100.0
3119,3,4.0,2012,569900.0
1562,4,2.0,1981,373200.0
3162,3,2.5,1991,530700.0
3091,3,1.5,2005,522600.0
3227,3,1.5,1996,527200.0
1942,4,3.0,2013,458200.0
2864,5,4.0,2015,587400.0
2021,2,1.5,1995,385600.0
2436,5,2.5,2004,511100.0
3341,3,3.0,2012,577100.0
1695,3,1.5,1980,358000.0
3131,3,2.0,2007,536100.0
2793,4,2.5,2000,522800.0
2632,4,1.0,1994,478200.0
2867,2,1.0,2000,467700.0
2798,3,3.5,1981,499300.0
1755,5,3.0,1985,431500.0
2072,4,3.5,2012,477700.0
1827,2,3.5,1999,400200.0
3208,5,1.5,2021,590300.0
2956,3,3.5,2012,546100.0
2311,5,1.0,1985,457100.0
1989,5,2.0,2020,474900.0
3219,4,1.5,2014,564400.0
2183,3,3.0,1997,446300.0
1552,2,4.0,1987,368200.0
1681,4,1.5,1989,385600.0
1906,5,4.0,1980,456600.0
2846,4,2.0,2017,537600.0
2506,2,3.5,1994,463100.0
2066,2,3.5,2010,435100.0
2465,4,1.0,1997,464500.0
3115,5,3.5,2020,610000.0
3427,3,1.5,2006,557200.0
3413,4,2.5,2006,590800.0
1725,3,2.5,2012,408000.0
2486,2,3.0,2004,463600.0
2418,2,2.5,1995,440300.0
3198,5,2.5,2009,592300.0
1720,2,2.5,2018,393500.0
1760,3,2.0,1986,378000.0
2499,4,3.0,1984,484900.0
2963,5,1.5,2010,554800.0
2597,3,4.0,2005,510700.0
2604,2,1.5,2006,454900.0
2456,2,1.0,1984,410600.0
1782,4,2.0,1993,407200.0
3329,3,1.0,2015,548900.0
3418,5,2.0,1996,593800.0
2569,3,4.0,1984,486900.0
3414,4,3.0,2000,592400.0
1986,5,3.5,2009,486100.0
1824,4,3.0,1980,413400.0
2919,3,2.5,1986,501400.0
3225,4,3.0,1984,557500.0
1902,2,2.0,1986,372200.0
1715,4,3.0,2014,436500.0
2924,4,1.5,1984,504900.0
1627,5,4.0,2002,450700.0
2665,2,4.0,1981,473500.0
2783,3,3.0,2006,515300.0
2764,2,2.5,1997,476900.0
1896,5,1.0,2009,439600.0
2647,2,2.0,1989,449700.0
3469,2,2.5,1992,542400.0
3363,3,2.5,2014,573800.0
3384,5,1.5,2009,595900.0
1782,3,2.0,1997,391200.0
3144,4,4.0,2017,597400.0
1591,4,3.0,2015,425100.0
1892,3,3.0,2001,421200.0
3393,4,1.5,2008,575800.0
1657,4,4.0,1990,421700.0
2113,4,1.5,1990,429800.0
2753,5,3.5,1984,537800.0
1941,5,3.0,2010,475100.0
2199,5,1.5,1989,457400.0
2572,2,2.0,1998,451200.0
2667,3,3.0,2013,510700.0
2517,4,2.5,2009,504200.0
3261,5,2.0,2002,584100.0
3042,2,2.5,1988,495700.0
2723,2,1.5,1989,449800.0
2979,3,3.5,2013,549400.0
2688,4,2.5,1980,492300.0
1648,5,3.0,1995,430800.0
1924,2,2.5,1990,385900.0
2700,2,3.0,2000,481000.0
1735,2,1.5,1990,352000.0
1584,5,2.5,2019,440900.0
1917,4,3.0,2004,446700.0
2175,5,3.0,2019,507500.0
1714,3,3.0,2013,415400.0
2070,4,2.0,2012,455000.0
3433,4,3.0,2021,615300.0
3466,5,3.5,2005,630100.0
2975,5,3.5,1981,557000.0
1870,3,1.0,2013,401000.0
2342,3,2.5,1988,445700.0
1532,5,1.5,2015,416700.0
2396,3,2.5,1992,455100.0
2788,2,3.5,2021,518300.0
1562,5,4.0,1999,441200.0
1919,4,3.0,2006,448900.0
2206,4,1.5,1998,447100.0
2534,3,3.0,2004,488400.0
1676,2,1.5,1996,352100.0
2811,5,1.0,1999,521100.0
2441,4,4.0,1981,491100.0
2970,4,2.0,1981,514000.0
3025,4,4.0,2015,583500.0
2863,3,3.5,2017,541800.0
3391,4,2.0,2015,590100.0
2146,5,3.0,2004,489600.0
2964,5,3.0,1984,551400.0
2991,3,2.5,2017,539600.0
2839,5,1.5,1990,522400.0
2754,4,1.0,1988,484400.0
3026,5,2.5,1984,550100.0
3480,5,2.5,2013,624500.0
2349,4,3.0,2016,501900.0
2842,3,3.0,2011,526200.0
1782,3,2.5,1989,390700.0
1750,5,3.5,2017,470500.0
2270,4,2.0,2014,477000.0
3399,3,4.0,2006,591900.0
2868,4,3.5,2013,558300.0
1973,4,1.0,2012,430300.0
3332,3,3.0,1995,559200.0
1999,2,1.5,1984,372400.0
1613,4,2.5,1985,389800.0
2864,3,3.0,2017,534400.0
3494,5,3.5,2011,638900.0
3215,4,3.0,1989,561500.0
2414,5,1.0,1988,470400.0
2713,3,3.5,1987,496800.0
3265,5,3.5,1993,598000.0
2339,5,3.5,2000,512400.0
1736,2,3.0,2019,403600.0
2016,3,3.5,2021,461100.0
1661,4,3.5,2009,433600.0
2403,4,2.5,2019,502800.0
2053,2,2.0,1985,386300.0
2270,2,1.0,2011,419000.0
1946,4,3.5,2010,463100.0
2438,4,2.0,2009,488800.0
2260,4,4.0,1992,484000.0
2424,3,3.5,1980,460900.0
2037,3,1.5,1998,410200.0
1556,3,1.0,2016,372600.0
2549,2,3.0,2000,465900.0
2482,2,2.0,2007,451200.0
2957,5,2.0,1989,540700.0
1681,4,3.5,2010,436600.0
1721,2,2.5,1988,363600.0
3482,4,1.5,2018,594700.0
1718,4,2.5,2008,423300.0
2458,3,2.5,1996,465300.0
3353,3,2.0,2015,566300.0
1871,4,1.0,2017,425100.0
3353,4,2.0,1984,555300.0
3162,5,2.5,2008,587700.0
2644,2,3.0,2003,478400.0
3124,4,4.0,2020,598400.0
1623,5,3.5,1993,433800.0
2799,4,4.0,2016,561900.0
3260,3,1.0,2000,527000.0
2309,3,1.0,1999,430900.0
2380,5,1.0,1997,476000.0
2508,4,3.5,2013,522300.0
2035,2,3.0,1992,406500.0
1553,3,2.5,2020,398800.0
2024,3,3.0,1991,424400.0
3260,3,3.0,2000,557000.0
1578,3,3.5,2020,416300.0
3461,3,3.0,2009,586100.0
1805,5,2.0,1996,432500.0
2040,3,4.0,1994,444000.0
2452,4,4.0,2018,529200.0
3075,5,3.0,2012,590500.0
2997,2,2.0,1994,489700.0
1573,5,3.5,1988,423800.0
1960,5,2.0,1986,438000.0
3277,3,2.5,1987,538200.0
1769,3,1.0,1997,374900.0
2516,4,2.5,2018,513100.0
2305,3,3.0,2014,475500.0
2999,5,3.5,2006,584400.0
3364,5,4.0,1988,610400.0
2053,5,2.5,1986,454800.0
3098,5,2.0,2005,570800.0
2308,4,3.0,1993,474800.0
3069,2,2.5,2017,527400.0
2265,5,1.5,1995,470000.0
2524,4,3.0,1983,486400.0
1515,3,3.0,2018,400500.0
2818,5,3.5,2010,570300.0
1919,4,1.0,1986,398900.0
1775,2,2.0,2012,385500.0
3008,2,3.5,2019,538300.0
3330,3,1.5,1996,537500.0
3389,5,1.5,2009,596400.0
2627,5,1.5,1989,500200.0
2985,5,2.0,1993,547500.0
2048,5,1.5,1992,445300.0
2119,4,1.5,2021,461400.0
2844,4,2.5,2016,543900.0
2692,5,3.5,2010,557700.0
1894,5,2.0,1999,444400.0
1795,4,2.0,2004,419500.0
2756,4,1.0,2015,511600.0
1774,4,3.0,1992,420400.0
2890,4,1.5,2002,519500.0
3464,4,4.0,2005,617400.0
2946,3,3.5,1988,521100.0
1503,3,2.5,2008,381800.0
2239,4,3.0,1989,463900.0
1753,4,1.5,2015,418800.0
2254,5,1.5,1997,470900.0
2267,4,1.0,1990,437700.0
2858,4,3.5,2000,544300.0
2478,3,2.0,1980,443800.0
2093,3,2.0,1997,422300.0
1745,5,1.5,1998,421000.0
1633,4,2.5,2021,427800.0
2597,4,3.0,2008,518700.0
2319,3,1.5,2004,444400.0
3115,5,2.5,2007,582000.0
2982,4,1.5,2011,537700.0
3458,2,2.0,2005,546800.0
2384,4,4.0,2019,523400.0
1658,5,1.5,1991,405300.0
3169,5,3.5,2006,601400.0
2727,4,2.5,2011,527200.0
1778,3,2.0,1992,385800.0
3013,4,1.5,1982,511800.0
3416,2,1.5,2003,533100.0
3123,3,3.5,1984,534800.0
3445,5,2.0,1989,589500.0
2289,5,2.0,2017,501900.0
1571,5,2.0,1983,396100.0
3469,3,1.5,1993,548400.0
2029,3,1.5,1989,400400.0
2362,4,2.0,2011,483200.0
3238,2,2.0,2017,536800.0
3421,5,2.5,1997,602600.0
1829,2,2.0,1997,375900.0
2891,4,3.5,2007,554600.0
3172,5,3.0,1984,572200.0
3425,3,2.5,2011,577000.0
2470,5,1.5,2002,497500.0
2496,4,4.0,2020,535600.0
3129,4,1.5,1983,524400.0
2954,4,1.0,1987,503400.0
2964,2,3.0,2009,516400.0
2199,5,4.0,2014,519900.0
1869,4,1.0,1992,399900.0
2812,5,3.5,1987,546700.0
2749,2,3.5,2010,503400.0
3035,5,1.0,2002,546500.0
3177,4,3.0,1999,567700.0
1777,4,3.0,2020,448700.0
3414,4,2.0,2020,597400.0
3062,3,3.0,2018,555200.0
3160,3,2.0,1999,531000.0
3428,2,1.0,2021,544800.0
3449,4,2.0,2003,583900.0
2248,4,2.5,1983,451300.0
2198,3,1.5,2018,446300.0
2462,5,2.5,2017,526700.0
1779,5,3.5,2003,459400.0
2782,5,4.0,2012,576200.0
2225,4,1.5,1994,445000.0
3351,2,1.0,1988,504100.0
3255,3,1.0,2013,539500.0
3061,4,1.5,2003,537600.0
2716,2,3.0,2009,491600.0
1903,3,4.0,2021,457300.0
2655,4,2.5,2007,516000.0
2128,2,3.0,1992,415800.0
3465,2,1.0,2002,529500.0
1983,2,3.0,1980,389300.0
2515,4,4.0,2021,538500.0
2462,4,2.5,1991,480700.0
3231,4,2.5,1988,554600.0
1729,5,2.0,1990,418900.0
2973,2,3.0,2020,528300.0
2767,2,1.5,1982,447200.0
