square_feet,bedrooms,bathrooms,year_built,house_price
2262,4,1.5,1999,453700.0
1614,5,1.5,1997,406900.0
2764,3,2.0,1993,485400.0
3360,4,1.5,2020,584500.0
1921,5,1.5,1997,437600.0
3427,4,2.0,1982,560700.0
2079,5,1.5,2019,475400.0
2578,2,2.0,2009,462800.0
1521,5,1.5,1994,394600.0
1649,3,1.0,1999,364900.0
2837,4,1.5,2017,529200.0
2486,3,2.0,1982,446600.0
1822,5,1.5,2021,451700.0
3256,3,1.0,1989,515600.0
2315,5,1.5,2016,496000.0
2556,3,1.5,1998,462100.0
1729,4,1.5,2012,413400.0
3197,5,1.5,1981,549200.0
2751,3,1.5,1997,480600.0
3478,2,1.5,2021,557300.0
2428,5,1.5,1989,480300.0
3139,3,2.0,2014,543900.0
2669,5,1.0,1993,500900.0
2405,2,1.5,1997,426000.0
2111,5,1.0,1992,444100.0
3464,2,1.5,1981,515900.0
2098,2,1.0,1993,383800.0
1761,5,1.0,2008,425100.0
3173,5,1.5,1990,555800.0
1618,2,1.0,2002,344800.0
1821,3,1.5,1990,380600.0
2201,2,1.0,1995,396100.0
1735,3,1.5,1982,364000.0
1633,4,1.5,2009,400800.0
1734,4,1.5,2007,408900.0
1696,3,2.0,1980,365600.0
2147,3,2.0,1996,426700.0
2450,5,1.5,2012,505500.0
1519,2,1.5,2021,361400.0
2319,4,1.0,2006,458900.0
2434,4,1.5,2002,473900.0
2259,5,1.5,1980,454400.0
2153,3,2.0,2013,444300.0
1511,2,1.5,1999,338600.0
2355,2,1.5,1984,408000.0
2882,2,2.0,1996,480200.0
2066,3,1.5,2012,427100.0
2705,2,1.5,1994,453000.0
2087,5,1.5,1992,449200.0
1796,3,1.0,2001,381600.0
2107,5,1.0,2009,460700.0
2015,4,2.0,2005,442500.0
2003,3,1.0,1995,396300.0
3225,5,2.0,2009,587500.0
2654,3,1.5,2013,486900.0
3491,4,1.5,1995,572600.0
1758,4,1.5,2012,416300.0
1781,3,1.5,2004,390600.0
3338,4,1.0,1989,543800.0
2913,2,1.5,2008,487800.0
1516,3,2.0,2000,367600.0
2638,3,2.0,2006,485800.0
1636,3,1.5,1984,356100.0
2221,4,2.0,1993,451100.0
2644,2,2.0,2021,481400.0
2894,2,1.5,2000,477900.0
3128,5,1.5,2020,581300.0
2090,2,1.0,1998,388000.0
2964,4,1.5,2019,543900.0
2018,4,2.0,1984,421800.0
2089,3,1.0,2018,427900.0
2068,2,1.5,2003,398300.0
2488,3,2.0,1994,458800.0
3295,4,1.5,2002,560000.0
3016,4,1.5,1988,518100.0
2839,3,1.0,1984,468900.0
3138,4,2.0,2003,552800.0
1867,4,2.0,1987,409700.0
2528,4,1.5,2003,484300.0
2524,2,2.0,1989,437400.0
3239,3,1.0,1990,514900.0
2434,3,1.5,2014,465900.0
2658,4,2.0,2006,507800.0
3407,5,1.5,1989,578200.0
3184,4,1.5,2012,558900.0
2004,5,2.0,2014,470400.0
2210,2,1.5,1989,398500.0
3436,5,1.5,2012,604100.0
2332,5,1.5,2020,501700.0
1823,4,1.5,1982,392800.0
2647,2,2.0,2012,472700.0
2593,2,1.5,2017,464800.0
1867,3,1.0,1983,370700.0
1561,3,1.0,1980,337100.0
1795,4,1.0,2010,410500.0
2839,3,1.5,1992,484400.0
1708,3,2.0,1987,373800.0
1973,5,1.5,2019,464800.0
2005,2,1.0,1986,367500.0
2807,2,1.5,1985,454200.0
2727,4,1.0,1983,476700.0
2500,2,1.5,2014,452500.0
2460,3,1.0,1984,431000.0
1789,3,2.0,2014,408900.0
2805,3,2.0,1987,483500.0
2192,2,1.0,2010,410200.0
3434,4,2.0,1981,560400.0
2188,3,2.0,2017,451800.0
1918,5,2.0,2003,450800.0
3152,3,1.5,1992,515700.0
3076,3,1.0,1983,491600.0
2446,2,2.0,1984,424600.0
2202,3,1.5,1984,412700.0
2638,3,2.0,2015,494800.0
2823,2,1.0,1999,462300.0
3155,4,1.5,1987,531000.0
1538,3,2.0,1981,350800.0
1647,3,1.5,2015,388200.0
3334,3,1.5,1984,525900.0
1982,5,1.5,2009,455700.0
3266,4,1.0,1982,529600.0
2673,3,1.5,1985,460800.0
3440,4,1.0,1988,553000.0
2870,4,2.0,2010,533000.0
1919,2,1.0,2017,389900.0
3447,5,1.5,1980,573200.0
2143,4,2.0,2019,469300.0
2485,3,1.0,2010,459500.0
2392,2,2.0,2016,451200.0
1891,2,1.5,2008,385600.0
2784,4,1.5,1985,491900.0
2016,2,1.5,1981,371100.0
1553,3,1.0,1984,340300.0
1893,3,1.5,2000,397800.0
2464,4,2.0,1982,464400.0
2173,4,2.0,1981,434300.0
2445,5,1.5,1993,486000.0
3238,5,1.0,2017,581800.0
3443,3,1.5,2002,554800.0
2453,2,1.5,2012,445800.0
2252,3,1.5,2007,440700.0
2492,5,1.5,1994,491700.0
3369,4,1.0,1990,547900.0
2929,3,1.5,2008,509400.0
1592,4,1.5,2011,398700.0
2547,2,1.0,2000,435700.0
1612,3,1.5,1992,361700.0
2913,4,1.5,1990,509800.0
3481,2,1.5,2003,539600.0
1502,5,1.5,1985,383700.0
2780,3,1.5,2001,487500.0
3301,5,1.5,2019,597600.0
3363,5,1.5,1999,583800.0
3449,3,2.0,2006,566900.0
1649,3,1.5,2007,380400.0
2988,2,1.5,2007,494300.0
2090,5,1.5,1993,450500.0
3073,4,1.5,1987,522800.0
3126,5,1.5,1990,551100.0
2600,4,1.5,2004,492500.0
2859,4,1.5,1995,509400.0
2223,2,2.0,2011,429300.0
2670,4,2.0,1995,498000.0
3014,5,1.0,1989,531400.0
3102,4,2.0,2015,561200.0
2284,5,2.0,2015,499400.0
2516,5,2.0,2014,521600.0
1831,3,2.0,2013,412100.0
3045,3,1.5,1997,510000.0
1877,2,2.0,1994,377700.0
2853,2,1.0,2002,468300.0
3322,3,1.5,1991,531700.0
2546,4,1.5,2006,489100.0
3142,2,1.5,2007,509700.0
1776,4,1.5,2015,421100.0
2117,3,1.5,2017,437200.0
1967,2,2.0,2008,400700.0
2848,4,1.5,2017,530300.0
2890,4,1.5,2010,527500.0
2603,3,1.5,1985,453800.0
2941,4,1.5,2021,543600.0
2460,4,1.0,1986,453000.0
2379,5,2.0,2016,509900.0
3435,3,1.5,1991,543000.0
2857,3,1.5,2017,511200.0
2405,4,1.0,1999,460500.0
2573,4,1.0,2012,490300.0
2246,3,1.5,1992,425100.0
2662,5,1.5,1985,499700.0
1869,3,1.5,2011,406400.0
2115,3,2.0,2006,433500.0
2046,3,1.5,1981,394100.0
3459,3,1.5,2007,561400.0
3468,2,1.0,1980,507800.0
2824,2,1.5,2008,478900.0
3272,5,1.0,2007,575200.0
2118,3,1.5,2019,439300.0
1757,4,1.0,1983,379700.0
3492,5,1.0,2019,609200.0
2780,2,2.0,1989,463000.0
1639,4,1.5,2020,412400.0
2422,3,1.5,2001,451700.0
1978,5,1.5,1995,441300.0
3399,4,2.0,2009,584900.0
3462,5,1.0,1993,580200.0
2287,4,1.0,2017,466700.0
2353,5,1.0,2006,482300.0
3403,4,1.5,1988,556800.0
3293,4,1.5,2000,557800.0
3030,5,1.5,1985,536500.0
2456,5,1.0,1980,466600.0
2094,2,1.5,1988,385900.0
3000,2,1.5,2014,502500.0
3098,3,1.0,2015,525800.0
3431,4,1.0,2005,569100.0
2519,3,1.5,2012,472400.0
2189,3,1.5,2002,429400.0
2715,5,1.0,2015,527500.0
2384,4,1.0,1986,445400.0
2115,3,1.5,2013,433000.0
3173,4,1.0,1996,534300.0
2548,3,2.0,2009,479800.0
1568,5,1.0,1994,391800.0
2294,2,1.0,2003,413400.0
3344,2,2.0,1988,518400.0
2631,4,1.5,1986,477600.0
2066,4,1.5,1988,423100.0
1969,4,1.5,2004,429400.0
3242,3,1.5,1987,519700.0
2681,3,1.0,1999,468100.0
3421,5,1.5,1990,580600.0
2730,4,1.5,2009,510500.0
1756,5,2.0,1983,414600.0
2027,3,2.0,2001,419700.0
2941,5,1.5,2000,542600.0
2172,5,1.0,1991,449200.0
2265,3,1.5,2003,438000.0
2255,3,1.5,2016,450000.0
2241,2,1.0,1984,389100.0
1697,3,2.0,2004,389700.0
3450,2,1.0,1991,517000.0
3026,3,1.5,1990,501100.0
2629,5,1.0,2011,514900.0
2187,4,1.5,2002,449200.0
3022,2,1.5,2002,492700.0
3094,4,2.0,2013,558400.0
3493,5,2.0,1994,599300.0
1873,5,2.0,1991,434300.0
2403,5,2.0,2009,505300.0
2426,2,2.0,2000,438600.0
2865,2,1.0,1984,451500.0
2554,5,1.0,2020,516400.0
1925,5,1.0,1984,417500.0
2532,3,1.0,1983,437200.0
1565,5,1.0,2015,412500.0
3145,5,2.0,2007,577500.0
2993,4,1.5,2007,534800.0
2788,3,1.0,1999,478800.0
2773,5,1.5,1992,517800.0
2249,4,1.5,1990,443400.0
2573,5,1.5,2006,511800.0
1872,3,2.0,2016,419200.0
1564,5,1.5,2019,423900.0
2103,2,1.5,2020,418800.0
1550,3,1.5,1986,349500.0
2700,3,1.5,2001,479500.0
2997,4,1.5,2019,547200.0
2169,2,1.0,2009,406900.0
2083,4,1.5,2018,454800.0
3062,2,2.0,1994,496200.0
3003,2,1.0,1991,472300.0
2922,2,1.0,1983,456200.0
2389,2,1.5,1980,407400.0
2287,5,1.0,2018,487700.0
2650,3,2.0,2011,492000.0
1636,5,2.0,1982,401600.0
2563,5,1.0,2016,513300.0
2425,4,1.0,1981,444500.0
2803,4,1.5,1994,502800.0
3369,3,1.0,1989,526900.0
1540,3,1.5,2004,366500.0
2653,2,2.0,2012,473300.0
2357,3,2.0,1992,443700.0
2996,3,1.5,1999,507100.0
2298,2,1.5,1986,404300.0
2949,4,1.5,2002,525400.0
2348,2,1.5,1991,414300.0
2904,3,1.0,1997,488400.0
2330,5,1.5,1986,467500.0
3367,5,1.5,2020,605200.0
3395,3,2.0,1990,545500.0
3363,4,1.5,1982,546800.0
3138,2,1.5,1996,498300.0
2993,4,1.0,2011,531300.0
2817,3,1.5,1987,477200.0
2311,4,1.5,1993,452600.0
1943,4,1.5,2001,423800.0
3200,2,2.0,2007,523000.0
2172,3,1.5,1993,418700.0
2341,4,1.5,1989,451600.0
2253,2,1.0,2021,427300.0
2267,4,1.5,2010,465200.0
2412,3,1.5,1989,438700.0
2943,3,2.0,2015,525300.0
3283,2,1.5,1990,506800.0
1887,2,1.5,2020,397200.0
3075,4,1.0,1989,517500.0
1921,5,1.5,2015,455600.0
3030,3,1.5,2016,527500.0
2783,4,1.5,2004,510800.0
2948,3,1.5,1986,489300.0
2070,2,1.0,2019,407000.0
3007,4,1.5,1983,512200.0
3165,4,1.5,1983,528000.0
2015,2,1.5,1989,379000.0
2023,4,1.5,2014,444800.0
2911,4,2.0,2019,546100.0
2634,3,1.0,2013,477400.0
3034,5,1.5,2016,567900.0
2199,3,1.0,1996,416900.0
2664,4,1.5,2018,512900.0
3388,3,1.0,2021,560800.0
3459,4,1.0,2018,584900.0
2318,4,2.0,2019,486800.0
2268,4,1.5,2012,467300.0
2066,4,1.5,2021,456100.0
2578,3,2.0,2014,487800.0
3147,3,2.0,2004,534700.0
3379,3,1.5,2002,548400.0
2211,5,2.0,1990,467100.0
3223,3,2.0,1996,534300.0
2845,5,1.5,2013,546000.0
1982,2,1.5,2005,391700.0
3305,3,1.5,1980,519000.0
3476,3,1.5,2012,568100.0
2554,3,2.0,2006,477400.0
2865,4,1.5,2008,523000.0
3117,3,1.5,2001,521200.0
2163,2,2.0,2012,424300.0
2431,4,1.5,2015,486600.0
2429,3,1.5,1999,450400.0
2402,3,1.5,1983,431700.0
1524,4,1.5,1996,376900.0
2558,2,1.5,2014,458300.0
2515,5,1.0,1982,474500.0
3140,5,1.5,1994,556500.0
1941,3,1.5,2015,417600.0
1858,2,1.0,1983,349800.0
1957,3,1.5,1997,401200.0
2164,5,1.0,2003,460400.0
3257,5,1.5,2018,592200.0
3041,2,1.5,1995,487600.0
2764,3,1.5,2010,494900.0
2444,2,1.5,2017,449900.0
2421,5,1.0,2017,500100.0
2976,2,1.5,2021,507100.0
3274,5,1.0,1988,556400.0
1538,2,1.0,1999,333800.0
1884,5,2.0,2009,453400.0
2839,4,2.0,1993,512900.0
1706,4,1.0,2004,395600.0
2597,2,1.5,2009,457200.0
1728,5,2.0,1990,418800.0
3019,3,1.5,2003,513400.0
3470,5,2.0,1988,591000.0
1528,5,1.0,1987,380800.0
2923,3,1.0,1987,480300.0
2206,5,1.5,1996,465100.0
2560,4,2.0,2008,500000.0
2147,3,1.0,2013,428700.0
3195,5,2.0,1997,572500.0
2695,5,2.0,2004,529500.0
1541,5,2.0,1980,390100.0
2987,3,1.5,2014,521200.0
2296,2,1.5,2011,429100.0
1882,3,1.0,2011,400200.0
1682,2,1.5,1990,346700.0
3344,2,1.5,2003,525900.0
1618,2,1.5,2003,353300.0
2182,2,1.5,1989,395700.0
3284,3,2.0,1993,537400.0
2939,2,1.0,1985,459900.0
1586,3,1.0,2021,380600.0
2069,3,1.5,1994,409400.0
1998,3,1.5,1990,398300.0
2547,5,2.0,2009,519700.0
2648,5,1.5,2007,520300.0
2336,2,2.0,2016,445600.0
2076,4,1.5,1995,431100.0
3437,2,1.5,1997,529200.0
1698,5,1.5,2020,438300.0
1568,5,1.5,2008,413300.0
2727,5,1.5,1983,504200.0
2732,5,1.5,2011,532700.0
3422,5,1.5,2018,608700.0
3030,3,2.0,2015,534000.0
2214,5,1.5,2021,490900.0
2947,5,1.5,1998,541200.0
2010,5,1.5,1981,430500.0
2690,5,2.0,2015,540000.0
2962,2,1.5,2021,505700.0
3288,3,2.0,1987,531800.0
3139,4,1.0,1998,532900.0
2521,2,1.5,2016,456600.0
2771,4,1.5,2010,515600.0
1628,4,1.5,2004,395300.0
2277,5,2.0,2009,492700.0
3111,4,1.5,2016,555600.0
2952,5,1.0,1980,516200.0
2576,2,2.0,2002,455600.0
2733,3,1.5,1994,475800.0
2880,4,1.0,2002,511000.0
2885,2,1.0,1996,465500.0
2187,5,1.0,2006,465700.0
2209,3,1.0,2018,439900.0
3013,4,1.0,2016,538300.0
3084,4,1.5,1991,527900.0
2946,5,1.0,2020,555600.0
1536,3,1.0,1983,337600.0
2912,5,1.5,2000,539700.0
3287,5,1.5,1991,568200.0
2509,5,1.5,1981,480400.0
1703,5,1.5,2018,436800.0
2563,5,1.5,2006,510800.0
1721,3,1.5,1997,377600.0
2247,5,1.5,1984,457200.0
1690,4,1.5,2016,413500.0
2185,3,1.5,1984,411000.0
1959,5,2.0,2002,453900.0
3334,4,1.5,1984,545900.0
1660,5,1.5,1996,410500.0
2397,2,1.5,1988,416200.0
2248,4,1.5,1980,433300.0
2699,3,1.5,1987,465400.0
3198,4,2.0,1995,550800.0
2822,4,2.0,1980,498200.0
2822,3,1.5,2018,508700.0
1864,2,2.0,2000,382400.0
2726,2,1.0,2017,470600.0
1926,4,1.0,2007,420600.0
3288,3,1.0,2001,530800.0
3268,5,1.5,1994,569300.0
3082,5,2.0,2016,580200.0
2499,5,1.5,1992,490400.0
2987,4,1.0,1987,506700.0
2121,2,1.5,2016,416600.0
3254,3,2.0,2003,544400.0
3141,4,2.0,2015,565100.0
3076,2,1.5,2001,497100.0
2120,4,1.0,2007,440000.0
1868,5,1.5,1998,433300.0
3372,4,1.5,1991,556700.0
2951,4,1.5,1998,521600.0
2360,2,1.0,2008,425000.0
1948,4,2.0,1984,414800.0
3099,3,1.0,2009,519900.0
2568,2,1.0,2008,445800.0
2393,4,1.5,1983,450800.0
2142,4,1.0,2020,455200.0
3058,2,2.0,1980,481800.0
2904,5,1.0,1988,519400.0
3444,2,2.0,1992,532400.0
3464,4,1.5,2000,574900.0
3375,5,1.5,1998,584000.0
3258,4,1.5,2001,555300.0
3497,4,1.5,1994,572200.0
2915,2,2.0,2013,500500.0
2735,4,2.0,2004,513500.0
1727,2,1.5,2009,370200.0
1809,2,1.0,1989,350900.0
2001,5,2.0,2021,477100.0
2842,2,1.5,1999,471700.0
2937,4,1.5,2003,525200.0
2224,3,1.5,1995,425900.0
3044,2,2.0,1999,499400.0
2470,3,1.5,1996,451500.0
2309,4,1.5,1981,440400.0
2430,5,1.5,2003,494500.0
2698,3,1.0,2009,479800.0
2457,2,1.5,1983,417200.0
2215,2,1.0,1994,396500.0
2777,5,2.0,2002,535700.0
2212,4,1.0,2007,449200.0
3153,5,1.5,2004,567800.0
2835,4,1.5,2008,520000.0
3280,3,1.5,1999,535500.0
2080,3,1.5,2011,427500.0
1803,5,2.0,2005,441300.0
2019,3,2.0,1982,399900.0
1748,2,1.5,2009,372300.0
1812,3,2.0,2001,398200.0
1585,2,1.5,2000,347000.0
2610,5,2.0,1999,516000.0
2850,4,1.5,2014,527500.0
1519,4,1.0,2002,374900.0
3207,3,2.0,1987,523700.0
2850,2,2.0,2005,486000.0
2876,5,1.5,1990,526100.0
3031,5,1.5,2019,570600.0
1857,5,1.5,2002,436200.0
2866,3,1.5,1998,493100.0
1861,4,2.0,2003,425100.0
3313,5,1.5,1998,577800.0
3280,4,1.0,2002,551000.0
2663,2,1.5,2016,470800.0
2695,4,1.5,2019,517000.0
1567,2,1.0,1980,317700.0
3260,2,1.5,2008,522500.0
2425,4,2.0,1984,462500.0
2417,2,2.0,1998,435700.0
2733,4,1.5,1986,487800.0
2849,4,1.5,2013,526400.0
3275,2,1.5,2018,534000.0
1975,2,1.5,2016,402000.0
1757,3,1.5,2009,393200.0
2173,4,1.5,2019,464800.0
2948,2,1.0,1980,455800.0
2887,2,2.0,2004,488700.0
2627,4,1.0,2005,488700.0
2261,4,1.5,2001,455600.0
3207,3,1.0,1981,502700.0
1551,3,1.0,2012,368100.0
2497,4,2.0,1988,473700.0
2874,5,1.5,1988,523900.0
1966,3,2.0,2012,424600.0
1938,5,2.0,2011,460800.0
3499,3,1.0,2003,553900.0
3288,4,2.0,2003,567800.0
1807,4,1.0,1995,396700.0
1929,5,1.5,2018,459400.0
2756,2,1.5,2017,481100.0
2873,4,1.5,2012,527800.0
1632,3,2.0,2012,391200.0
2196,4,1.0,2021,461600.0
2956,2,2.0,2009,500600.0
3412,4,2.0,1981,558200.0
1990,4,2.0,2011,446000.0
1904,5,2.0,2010,456400.0
2284,3,2.0,2005,449400.0
2577,5,2.0,2015,528700.0
2206,5,1.0,1998,459600.0
2928,2,2.0,2011,499800.0
2452,3,1.0,1984,430200.0
1908,2,1.5,1986,365300.0
3335,3,2.0,1989,538500.0
2864,5,1.0,1987,514400.0
2249,3,1.0,1985,410900.0
3227,3,1.0,2014,537700.0
2539,5,2.0,2007,516900.0
2877,2,2.0,1989,472700.0
1780,5,1.5,2015,441500.0
2868,5,1.0,2002,529800.0
1860,3,1.0,2016,403000.0
3127,5,1.5,1983,544200.0
2841,2,1.5,1999,471600.0
2143,5,2.0,2000,470300.0
1903,3,1.5,1996,394800.0
2152,5,1.5,2017,480700.0
1614,5,2.0,1983,400400.0
2824,2,2.0,2004,482400.0
3366,2,1.5,2012,537100.0
1893,3,1.5,1988,385800.0
2203,4,2.0,2001,457300.0
2488,2,1.0,2004,433800.0
1873,4,1.5,1984,399800.0
3210,3,2.0,1987,524000.0
3259,3,1.5,2008,542400.0
2995,5,1.0,2019,559500.0
3433,5,1.0,2010,594300.0
3105,2,1.0,2014,505500.0
3209,2,1.0,2018,519900.0
2659,3,1.0,2016,482900.0
2821,2,1.5,1980,450600.0
2122,2,1.5,1983,383700.0
1900,4,1.0,2010,421000.0
2702,5,1.5,2017,535700.0
2307,2,1.0,1990,401700.0
1535,4,2.0,1996,385500.0
3398,4,1.0,2000,560800.0
1784,2,1.5,1992,358900.0
3153,5,1.0,1988,544300.0
2605,3,1.0,1983,444500.0
1537,2,1.5,2015,357200.0
2013,4,2.0,2021,458300.0
1965,2,1.0,2008,385500.0
1786,4,1.0,2013,412600.0
2558,2,1.5,1988,432300.0
3408,2,1.5,2015,544300.0
2527,4,1.5,1996,477200.0
2941,3,1.5,1988,490600.0
1671,3,1.5,1993,368600.0
2869,2,2.0,1990,472900.0
3037,4,1.5,1980,512200.0
1854,2,2.0,1996,377400.0
2964,5,1.0,2019,556400.0
3341,4,1.5,1992,554600.0
2627,4,1.5,2009,500200.0
2308,5,1.5,2000,479300.0
2606,5,1.5,2012,521100.0
2053,2,1.5,2003,396800.0
1810,5,1.5,1990,419500.0
2481,2,2.0,1998,442100.0
3211,5,2.0,1991,568100.0
3128,2,1.0,1991,484800.0
3419,4,2.0,1987,564900.0
3485,4,2.0,1986,570500.0
2309,3,1.5,2003,442400.0
3330,2,2.0,1980,509000.0
2920,3,1.5,2012,512500.0
1707,4,1.0,1988,379700.0
2424,4,2.0,1983,461400.0
2805,4,2.0,1986,502500.0
1751,5,2.0,1998,429100.0
2766,2,1.5,1984,449100.0
1553,4,1.5,1996,379800.0
2994,4,2.0,2008,543400.0
3227,2,1.5,1988,499200.0
2871,4,1.5,2006,521600.0
2601,2,1.5,1984,432600.0
3197,2,1.5,2007,515200.0
1962,5,1.5,1980,424700.0
1873,2,1.5,2008,383800.0
2404,2,1.0,2010,431400.0
2720,5,1.5,2010,530500.0
1546,5,1.5,1988,391100.0
3154,2,1.5,1997,500900.0
2353,2,1.0,1998,414300.0
3209,5,2.0,2010,586900.0
3000,5,1.5,1994,542500.0
3314,5,1.5,2002,581900.0
1770,5,1.0,1995,413000.0
1756,4,1.5,2003,407100.0
1934,4,1.0,2007,421400.0
1985,5,2.0,2013,467500.0
1682,5,2.0,1985,409200.0
2702,2,1.5,2004,462700.0
2405,2,1.0,1995,416500.0
3325,4,2.0,1982,550500.0
2768,3,1.5,1990,475300.0
3076,2,1.5,1994,490100.0
2180,3,1.5,1980,406500.0
2255,2,1.5,2019,433000.0
3427,3,1.5,2019,570200.0
2422,2,2.0,1995,433200.0
3193,4,2.0,1998,553300.0
3470,4,1.5,2011,586500.0
1685,4,1.5,1989,386000.0
3053,3,2.0,2021,542300.0
2138,4,1.0,1995,429800.0
1766,5,1.5,2019,444100.0
1799,5,1.0,2016,436900.0
2458,4,1.5,1983,457300.0
1725,4,1.5,2007,408000.0
3485,4,2.0,2001,585500.0
2242,4,1.5,2016,468700.0
3417,5,1.5,2000,590200.0
2287,2,1.5,2019,436200.0
2745,2,1.0,2011,466500.0
1890,4,1.0,1991,401000.0
2529,2,1.5,2004,445400.0
2720,4,2.0,1997,505000.0
2974,4,1.0,1992,510400.0
3283,3,1.0,1982,511300.0
2948,2,1.5,1981,464300.0
1988,2,1.5,1997,384300.0
2339,3,1.5,1992,434400.0
3460,5,2.0,2017,619000.0
2292,3,1.5,2017,454700.0
2739,4,1.0,1984,478900.0
3216,4,1.5,2015,565100.0
2902,4,1.5,2002,520700.0
2162,5,2.0,2011,483200.0
3077,4,1.5,1980,516200.0
2274,4,1.5,1988,443900.0
1620,3,1.0,2008,371000.0
2730,4,2.0,1993,502000.0
2063,3,1.0,1983,390300.0
2179,3,1.0,2019,437900.0
2523,5,1.0,2016,509300.0
2036,3,1.0,1987,391600.0
2555,4,1.5,1983,467000.0
3184,3,1.5,2020,546900.0
3182,2,2.0,1986,500200.0
2303,5,1.5,1980,458800.0
3004,4,1.0,2002,523400.0
2224,3,1.5,2013,443900.0
2612,2,1.0,2010,452200.0
1980,4,1.0,1988,407000.0
3127,3,1.0,1994,507700.0
3336,2,1.5,1996,518100.0
2368,4,1.5,1994,459300.0
2990,4,2.0,1981,516000.0
1650,5,1.0,1983,389000.0
3006,2,1.5,2003,492100.0
2427,2,2.0,2006,444700.0
3214,2,1.5,2003,512900.0
3310,4,2.0,1990,557000.0
2008,4,2.0,1995,431800.0
2602,4,1.5,1981,469700.0
3043,3,2.0,2000,520300.0
2023,4,1.5,2003,433800.0
3227,2,1.5,2002,513200.0
3238,5,2.0,1994,573800.0
2453,4,1.0,1997,463300.0
2838,3,1.0,1993,477800.0
2050,5,1.5,1997,450500.0
2693,2,1.0,2009,459300.0
2482,5,1.5,1983,479700.0
3484,5,1.5,1992,588900.0
2558,5,1.5,2004,508300.0
1709,2,1.5,2004,363400.0
1926,3,1.0,2017,410600.0
3472,3,1.0,1991,539200.0
2594,3,1.5,2017,484900.0
2655,4,1.5,1990,484000.0
2436,3,2.0,1986,445600.0
3415,5,1.5,1982,572000.0
1591,3,1.0,2007,367100.0
2472,4,1.5,2002,477700.0
3203,3,2.0,1992,528300.0
1713,5,1.5,1985,404800.0
2293,4,1.5,1995,452800.0
3292,2,1.5,2002,519700.0
1607,2,2.0,2012,368700.0
3454,2,1.5,1998,531900.0
2905,5,2.0,1995,541500.0
2461,4,1.5,2004,478600.0
3404,2,2.0,1982,518400.0
2055,4,1.5,2000,434000.0
2177,5,1.5,1997,463200.0
1607,3,1.5,2017,386200.0
2997,4,1.0,2002,522700.0
2483,3,1.0,2009,458300.0
3334,2,1.0,1987,501400.0
3023,3,1.0,2004,507300.0
2208,3,2.0,1996,432800.0
3216,3,1.5,1983,513100.0
1955,5,1.0,1985,421500.0
2617,5,1.5,2012,522200.0
1501,4,2.0,1992,378100.0
1523,4,2.0,1981,369300.0
1715,2,1.5,1985,345000.0
1844,3,2.0,1998,398400.0
1845,5,1.5,1989,422000.0
1825,4,2.0,2014,432500.0
3442,2,2.0,2020,560200.0
2604,4,1.5,2001,489900.0
1851,5,1.0,1980,406100.0
2764,4,1.5,1990,494900.0
3228,5,1.5,1990,561300.0
1998,5,1.0,2008,448800.0
3487,2,2.0,2000,544700.0
1853,2,1.0,2002,368300.0
3323,4,1.5,2014,574800.0
2978,3,2.0,1981,494800.0
2576,5,2.0,1986,499600.0
3100,5,1.5,1985,543500.0
3300,2,2.0,2012,538000.0
2292,2,2.0,1989,414200.0
2594,5,1.5,2021,528900.0
2855,2,1.0,2004,470500.0
3488,5,1.0,2013,602800.0
3354,2,2.0,2016,547400.0
2769,4,2.0,1991,503900.0
2625,4,1.5,1980,471000.0
3363,4,1.0,2014,571300.0
3027,2,2.0,1992,490700.0
3061,5,1.5,2017,571600.0
1935,5,1.5,1980,422000.0
2310,4,1.5,2000,459500.0
2145,3,1.5,1985,408000.0
3457,3,1.5,1997,551200.0
2400,4,2.0,2013,489000.0
2264,4,1.5,2013,467900.0
3291,5,1.5,1987,564600.0
2458,4,2.0,1990,471800.0
3334,2,1.5,1987,508900.0
2517,5,1.5,1982,482200.0
2536,3,1.5,1983,445100.0
2284,5,2.0,1992,476400.0
2709,2,1.5,1994,453400.0
3105,2,1.0,2014,505500.0
1513,3,1.5,2015,374800.0
3303,5,2.0,2001,587300.0
1862,4,2.0,2003,425200.0
2819,3,2.0,1988,485900.0
2780,4,1.5,2005,511500.0
1908,3,1.5,1992,391300.0
2380,4,2.0,2021,495000.0
2167,4,1.5,2021,466200.0
2387,5,1.0,2018,497700.0
2170,2,2.0,2018,431000.0
2740,4,2.0,1991,501000.0
2488,4,1.0,1986,455800.0
2932,5,2.0,1991,540200.0
3291,5,2.0,1995,580100.0
2394,5,1.5,1997,484900.0
2618,5,2.0,1998,515800.0
2133,5,1.5,1985,446800.0
3472,5,2.0,1995,598200.0
1866,3,2.0,1985,387600.0
2172,5,2.0,1991,464200.0
3482,4,1.5,2015,591700.0
3353,5,1.0,1983,559300.0
3018,4,1.5,2013,543300.0
2495,5,1.0,2021,511500.0
2610,4,1.5,1996,485500.0
2315,4,1.5,1995,455000.0
2148,5,1.5,2004,467300.0
3039,4,1.0,2014,538900.0
2112,4,1.0,1984,416200.0
2192,5,1.0,1988,448200.0
1706,2,1.5,2016,375100.0
3352,2,2.0,2006,537200.0
3264,3,2.0,1981,523400.0
2327,2,1.5,1997,418200.0
2989,3,1.5,1990,497400.0
2455,3,1.0,1987,433500.0
2868,5,1.5,1985,520300.0
1588,4,2.0,2006,400800.0
1599,3,1.5,1990,358400.0
2766,5,1.5,2005,530100.0
