square_feet,bedrooms,bathrooms,year_built,house_price
1831,5,1.0,2002,426100.0
2066,3,1.0,1998,405600.0
3036,5,2.0,2003,562600.0
2212,2,1.5,2012,421700.0
1719,5,1.0,2014,426900.0
1764,5,1.0,1990,407400.0
2178,4,1.0,1999,437800.0
2246,4,1.5,2011,464100.0
3216,3,1.0,2001,523600.0
2860,2,1.5,2013,487500.0
3177,3,1.5,2004,530200.0
3220,3,1.5,2012,542500.0
3199,2,1.5,2011,519400.0
2679,5,1.5,2020,536400.0
1523,5,1.5,2008,408800.0
2443,3,1.5,2003,455800.0
3409,2,2.0,2018,554900.0
2411,4,1.5,2015,484600.0
1678,3,1.5,1990,366300.0
2388,5,1.5,1985,472300.0
2841,5,1.5,2016,548600.0
3172,3,1.5,2009,534700.0
3245,2,1.5,2020,533000.0
1964,2,1.5,1987,371900.0
3444,3,1.5,1996,548900.0
2768,3,1.0,1987,464800.0
2067,2,2.0,1992,394700.0
1770,4,1.5,1983,388500.0
2860,5,2.0,2009,551000.0
2340,5,1.0,2008,483000.0
2261,5,1.0,2015,482100.0
2071,3,1.5,1980,395600.0
2611,2,1.5,2001,450600.0
2417,4,1.5,1994,464200.0
2726,4,1.0,1982,475600.0
2429,3,1.0,1983,426900.0
3348,5,1.0,1993,568800.0
2492,5,1.5,1998,495700.0
2049,5,1.0,1998,443900.0
2242,5,1.5,2003,475700.0
1610,5,1.5,1981,390500.0
3499,3,1.5,1998,556400.0
2957,4,1.0,1989,505700.0
3141,5,1.5,2010,572600.0
2728,5,1.0,2016,529800.0
2702,5,1.5,2015,533700.0
3117,4,1.5,2012,552200.0
2983,2,2.0,2007,501300.0
2304,5,1.5,2020,498900.0
2324,4,2.0,2011,479400.0
2678,5,1.5,2011,527300.0
2230,2,1.5,2004,415500.0
3159,3,2.0,1994,525900.0
2113,5,1.5,1985,444800.0
3461,2,1.0,2015,542100.0
3058,5,2.0,1982,543800.0
1954,3,1.5,2005,408900.0
3184,4,2.0,2002,556400.0
3350,2,1.5,1992,515500.0
2919,3,1.5,2017,517400.0
3332,3,1.0,1982,516200.0
1693,5,1.0,2015,425300.0
2586,4,1.0,1982,461600.0
2805,3,2.0,1985,481500.0
1956,2,1.5,2021,405100.0
2501,2,1.5,1996,434600.0
1696,5,2.0,1988,413600.0
2135,3,1.0,1998,412500.0
2651,2,1.5,2001,454600.0
3143,4,2.0,1987,537300.0
3094,5,1.5,2012,569900.0
1889,3,1.0,2016,405900.0
3358,5,1.5,2019,603300.0
2192,3,1.0,1991,411200.0
2227,3,1.5,2011,442200.0
2728,5,1.5,2014,535300.0
1942,4,1.0,2014,429200.0
2864,4,1.5,2013,527900.0
2196,3,1.5,1990,418100.0
1625,5,1.0,2003,406500.0
2585,4,1.5,1985,472000.0
3418,3,1.5,2008,558300.0
2820,3,1.5,2011,501500.0
1737,5,1.5,2004,426200.0
2714,4,1.5,2015,514900.0
3495,3,1.0,2021,571500.0
2419,3,2.0,2005,462900.0
3420,5,1.0,1997,580000.0
3397,3,1.0,2021,561700.0
2255,3,1.5,2011,445000.0
1846,2,1.5,1988,361100.0
3253,5,1.5,1992,565800.0
2688,5,1.5,2008,525300.0
1930,2,1.0,1996,370000.0
2837,2,2.0,2003,482700.0
2041,5,2.0,1984,444100.0
2757,2,1.5,2019,483200.0
2033,4,1.0,2001,425300.0
2150,5,1.5,1996,459500.0
3027,5,2.0,2012,570700.0
3408,5,1.5,2008,597300.0
3276,2,1.5,1994,510100.0
1973,4,1.0,1999,417300.0
2269,2,1.0,2003,410900.0
1614,4,2.0,2006,403400.0
2889,4,2.0,2004,528900.0
1807,3,1.5,2013,402200.0
1670,2,1.5,2017,372500.0
2149,2,1.0,2003,398900.0
2510,2,2.0,1990,437000.0
2594,3,2.0,1990,465400.0
2705,5,1.5,1999,518000.0
2594,3,1.5,1989,456900.0
1767,3,1.5,1984,369200.0
3101,3,2.0,2009,535100.0
1699,4,1.5,2000,398400.0
1840,4,1.5,2017,429500.0
2629,5,1.5,2015,526400.0
2239,5,1.0,2008,472900.0
2307,3,2.0,1990,436700.0
3018,2,1.5,1985,475300.0
2142,5,2.0,2016,486200.0
2047,3,2.0,1982,402700.0
1629,2,1.5,2006,357400.0
2151,3,1.0,1985,401100.0
2412,3,2.0,2014,471200.0
1749,3,1.5,1992,375400.0
2490,4,1.5,2003,480500.0
3467,3,2.0,1992,554700.0
1900,4,1.5,1988,406500.0
2478,3,1.5,2013,469300.0
3271,5,1.5,2014,589600.0
2517,3,1.5,2011,471200.0
3009,5,1.0,1987,528900.0
1831,4,1.0,2006,410100.0
2839,2,1.5,2020,492400.0
2229,3,2.0,1987,425900.0
2036,2,1.0,1996,380600.0
1946,3,1.5,1986,389100.0
1733,3,1.0,2005,379300.0
1607,3,2.0,1991,367700.0
2805,2,1.5,2007,476000.0
2742,2,1.5,1984,446700.0
2512,3,1.5,2017,476700.0
1645,5,1.5,1991,404000.0
2565,5,2.0,1994,506500.0
2866,4,1.5,2012,527100.0
2410,5,1.0,2003,485000.0
2848,3,2.0,1985,485800.0
2031,4,1.5,2007,438600.0
2215,5,1.5,1983,453000.0
2107,4,1.5,2009,448200.0
1871,2,1.5,2011,386600.0
2256,2,2.0,2014,435600.0
1633,5,1.5,1991,402800.0
2881,5,1.5,1991,527600.0
3281,3,2.0,2011,555100.0
2316,3,2.0,2003,450600.0
1951,4,1.5,1985,408600.0
2109,5,2.0,1981,447900.0
1997,3,1.5,1996,404200.0
2122,2,1.5,2003,403700.0
2260,4,1.0,2015,462000.0
1997,4,1.0,1984,404700.0
1530,3,1.0,2013,367000.0
2910,3,1.0,1982,474000.0
3394,2,2.0,2011,546400.0
1811,4,1.5,2002,411600.0
2962,5,1.5,1985,529700.0
2579,2,1.5,1993,439400.0
2548,2,1.0,1989,424800.0
3027,2,1.5,1986,477200.0
2538,3,1.5,2019,481300.0
3293,5,1.5,1994,571800.0
3474,2,2.0,2002,545400.0
2704,2,1.5,2004,462900.0
2160,4,2.0,1994,446000.0
3185,4,1.5,1980,527000.0
2851,4,1.0,2015,521100.0
1906,4,1.5,1996,415100.0
2613,5,2.0,2021,538300.0
2400,4,1.5,2015,483500.0
3031,3,2.0,2005,524100.0
2860,4,1.0,1986,493000.0
2001,5,1.5,1996,444600.0
1539,3,1.0,2013,367900.0
2034,2,1.0,1999,383400.0
2824,2,1.5,2014,484900.0
2116,2,1.5,1996,396100.0
3140,3,2.0,1986,516000.0
3204,4,1.5,2016,564900.0
2077,4,1.0,1980,408700.0
3492,3,1.5,2003,560700.0
2639,2,1.0,2005,449900.0
1542,4,1.5,1986,368700.0
1745,4,1.5,2001,404000.0
2148,2,1.0,1991,386800.0
1939,2,1.5,1981,363400.0
1955,5,1.0,2009,445500.0
2843,2,2.0,2013,493300.0
3064,3,1.5,1984,498900.0
2116,3,1.5,1993,413100.0
1858,2,1.5,2005,379300.0
3040,4,1.5,2008,540500.0
2864,4,2.0,2014,536400.0
3135,5,1.0,1987,541500.0
2962,2,1.5,2010,494700.0
3015,5,1.5,1993,543000.0
2128,3,1.5,2019,440300.0
2774,3,2.0,1983,476400.0
3363,3,1.0,1998,535300.0
2437,5,2.0,1986,485700.0
2729,3,1.5,2021,502400.0
2457,3,1.5,1983,437200.0
3092,4,1.0,2019,549200.0
3183,2,1.5,1992,498800.0
1532,3,1.5,2010,371700.0
1573,5,1.0,2018,416300.0
1594,4,1.5,2007,394900.0
3155,2,1.0,2002,498500.0
2433,4,1.5,1986,457800.0
1608,5,2.0,2008,424800.0
2907,2,1.0,2004,475700.0
3369,5,1.5,2017,602400.0
2762,3,1.5,1993,477700.0
1850,5,1.0,2017,443000.0
2333,4,2.0,1993,462300.0
2088,4,2.0,1998,442800.0
2656,3,1.5,1990,464100.0
1589,4,1.5,2010,397400.0
2886,2,1.5,2001,478100.0
1527,3,1.5,2009,370200.0
1509,2,1.5,2015,354400.0
2596,4,1.5,2018,506100.0
1945,4,1.0,1988,403500.0
2879,3,1.5,1984,480400.0
1908,3,1.5,1987,386300.0
1981,2,2.0,2014,408100.0
3045,3,1.5,2002,515000.0
2907,2,2.0,2014,500700.0
2637,5,1.5,1990,502200.0
2080,2,1.0,1995,384000.0
3309,4,2.0,1995,561900.0
2510,4,1.5,1989,468500.0
1990,4,2.0,1987,422000.0
2590,2,1.5,1984,431500.0
3441,4,1.5,1986,558600.0
1618,5,2.0,1995,412800.0
1767,2,2.0,1987,359700.0
3134,5,1.0,1981,535400.0
3320,4,1.0,1998,551000.0
1625,5,1.0,1982,385500.0
2489,3,1.5,1991,448400.0
1983,3,2.0,1982,396300.0
2160,5,1.5,1994,458500.0
2591,5,1.5,1986,493600.0
1691,3,1.5,2018,395600.0
3450,2,2.0,2015,556000.0
3020,2,1.5,2018,508500.0
1656,4,1.0,1997,383600.0
2241,5,2.0,1982,462100.0
2998,5,1.0,1992,532800.0
3248,3,1.5,1993,526300.0
1535,3,2.0,1988,357500.0
3214,5,2.0,2020,597400.0
2058,2,2.0,1995,396800.0
2607,4,1.5,2009,498200.0
2937,5,2.0,1981,530700.0
3262,2,2.0,1989,511200.0
3130,3,2.0,1988,517000.0
2572,4,1.5,2014,499700.0
1784,5,1.5,1995,421900.0
2475,2,1.0,1994,422500.0
2688,4,2.0,2013,517800.0
2125,4,2.0,2000,448500.0
3302,2,1.0,2002,513200.0
3489,4,1.5,2006,583400.0
3183,5,2.0,2009,583300.0
1630,5,2.0,2011,430000.0
2905,2,1.0,2021,492500.0
2765,5,1.5,2019,544000.0
3234,4,2.0,1983,542400.0
2460,3,1.5,2018,472500.0
2581,3,1.5,2003,469600.0
2682,4,1.5,1984,480700.0
2400,5,1.5,1980,468500.0
3036,2,1.5,1980,472100.0
3378,2,2.0,1998,531800.0
2483,4,2.0,1996,480300.0
2534,3,1.5,2001,462900.0
3426,4,2.0,1993,571600.0
3482,5,1.0,2017,606200.0
2847,4,1.5,2015,528200.0
2048,5,1.5,1983,436300.0
3261,4,1.0,1996,543100.0
2138,2,2.0,2001,410800.0
1724,3,1.0,2013,386400.0
2530,5,2.0,1994,503000.0
3233,5,2.0,1996,575300.0
1601,2,2.0,2021,377100.0
3355,5,1.5,1986,570000.0
2603,3,1.0,2009,470300.0
1983,4,1.5,2004,430800.0
3381,4,1.5,2010,576600.0
1519,5,1.0,1998,390900.0
2909,3,2.0,2021,527900.0
2503,2,1.5,2012,450800.0
2036,5,1.5,1996,448100.0
2130,2,1.0,2001,395000.0
1713,2,2.0,2009,376300.0
1726,4,2.0,2006,414600.0
3178,2,1.0,2019,517800.0
2128,2,1.0,2009,402800.0
2910,3,1.5,1985,484500.0
3107,5,1.0,1984,535700.0
2625,2,1.0,1986,429500.0
2803,2,1.5,1989,457800.0
2194,2,1.5,1986,393900.0
1922,4,2.0,1986,414200.0
1787,4,2.0,2015,429700.0
2205,3,1.5,2000,429000.0
2523,4,1.0,2014,487300.0
1603,4,1.0,1998,379300.0
1943,4,2.0,1987,417300.0
3286,2,2.0,2019,543600.0
2541,3,2.0,2011,481100.0
1552,4,1.5,2005,388700.0
1961,3,1.5,1980,384600.0
2298,5,1.0,1998,468800.0
3391,4,2.0,2009,584100.0
1813,3,1.0,1988,370300.0
2354,5,1.5,2007,490900.0
1711,3,1.5,1984,363600.0
1751,5,1.5,1990,413600.0
2936,2,1.5,2000,482100.0
2850,4,2.0,2008,529000.0
2717,4,1.0,2006,498700.0
2005,2,1.0,2013,394500.0
2529,5,1.5,1980,481400.0
3047,3,1.5,1996,509200.0
2577,5,1.5,2021,527200.0
3444,5,1.5,1980,572900.0
2870,2,2.0,1996,479000.0
2260,2,1.5,1986,400500.0
3339,3,1.5,1993,535400.0
2845,2,1.5,1990,463000.0
3393,3,1.0,1989,529300.0
2182,5,1.0,2004,463200.0
2971,2,1.5,2011,496600.0
2684,3,1.5,1985,461900.0
2023,5,2.0,2020,478300.0
3438,5,1.5,1986,578300.0
2139,5,1.5,2015,477400.0
3060,5,2.0,2012,574000.0
2656,3,1.5,2021,495100.0
3427,3,1.5,1983,534200.0
3068,2,2.0,1984,486800.0
1899,2,1.5,1996,374400.0
1501,4,2.0,2002,388100.0
1869,5,1.5,1995,430400.0
1588,5,2.0,1989,403800.0
3457,4,2.0,1983,564700.0
2386,2,2.0,2000,434600.0
2093,5,1.5,2013,470800.0
1872,3,2.0,2013,416200.0
1531,2,1.0,1980,314100.0
2427,3,1.0,2016,459700.0
1956,2,1.5,1989,373100.0
3485,4,1.5,2011,588000.0
1872,2,2.0,2009,392200.0
3277,5,2.0,1997,580700.0
1552,2,1.5,2011,354700.0
1756,2,2.0,2013,384600.0
2169,2,1.0,1988,385900.0
3348,4,1.0,2020,575800.0
2397,4,2.0,2015,490700.0
1653,3,1.5,2000,373800.0
3269,5,1.5,2020,595400.0
2334,2,2.0,1980,409400.0
2568,2,1.5,1998,443300.0
2286,3,1.5,1998,435100.0
2224,2,1.5,1980,390900.0
2755,3,1.5,1993,477000.0
3033,4,1.5,1987,518800.0
3343,4,1.5,2014,576800.0
3369,4,2.0,2002,574900.0
2811,3,2.0,1982,479100.0
2385,5,1.5,2004,491000.0
2656,4,2.0,2014,515600.0
3204,2,2.0,1994,510400.0
2900,3,1.5,2013,511500.0
2643,2,2.0,1982,442300.0
3407,3,1.5,2010,559200.0
3134,5,2.0,1981,550400.0
2906,2,1.5,2013,492100.0
2931,5,2.0,2010,559100.0
2106,4,1.5,2011,450100.0
1812,3,1.0,2015,397200.0
2965,4,2.0,1987,519500.0
2329,3,1.0,2006,439900.0
2527,3,1.5,2015,476200.0
1833,3,2.0,1996,395300.0
3210,4,1.0,1998,540000.0
1783,4,1.5,2000,406800.0
3018,2,1.5,1990,480300.0
1596,2,1.5,2011,359100.0
2781,5,1.5,2020,546600.0
2527,5,2.0,2009,517700.0
2622,4,1.0,1990,473200.0
3264,2,1.5,1991,505900.0
1767,5,1.0,2017,434700.0
2199,4,2.0,1986,441900.0
1603,5,1.5,2016,424800.0
2994,5,1.5,2015,562900.0
1901,4,1.5,1989,407600.0
1656,3,1.5,2020,394100.0
2179,5,1.0,1982,440900.0
2590,3,1.5,2009,476500.0
2320,5,1.0,1988,461000.0
3381,4,1.5,2016,582600.0
2156,4,2.0,2012,463600.0
3208,3,2.0,1981,517800.0
2123,4,1.5,2003,443800.0
3276,2,1.0,2017,525600.0
2642,3,1.5,2001,473700.0
2867,4,2.0,1994,516700.0
2769,4,1.5,1991,496400.0
3270,4,2.0,2018,581000.0
2656,4,2.0,2000,501600.0
3368,5,1.5,2021,606300.0
2979,4,2.0,2019,552900.0
2502,2,1.0,1984,415200.0
2035,5,1.5,1991,443000.0
1588,4,1.5,2002,389300.0
2971,5,1.5,2012,557600.0
2733,3,2.0,2011,500300.0
3280,5,1.5,1983,559500.0
2439,5,1.5,2020,512400.0
3256,4,2.0,1997,558600.0
1953,5,1.0,2010,446300.0
2886,5,1.5,1983,520100.0
1842,3,2.0,2004,404200.0
2412,2,2.0,2002,439200.0
3339,3,2.0,1987,536900.0
3141,2,2.0,2008,518100.0
3166,3,1.5,2018,543100.0
2209,3,1.5,2014,443400.0
2183,3,1.0,2008,427300.0
1906,4,2.0,1994,420600.0
2253,3,1.0,1980,406300.0
2799,5,2.0,1984,519900.0
3248,4,2.0,1994,554800.0
3074,3,1.5,1997,512900.0
2862,3,1.5,2014,508700.0
2149,2,2.0,1999,409900.0
1587,4,1.5,1980,367200.0
3359,5,2.0,1992,583900.0
1930,2,1.5,2005,386500.0
1634,3,1.0,2008,372400.0
2664,4,1.0,2014,501400.0
1735,5,1.0,1996,410500.0
2661,5,1.5,2002,516600.0
2550,3,1.5,1995,458500.0
1957,5,1.5,2002,446200.0
2151,2,1.5,2013,416600.0
1953,5,2.0,2014,465300.0
1756,2,2.0,2012,383600.0
3491,3,2.0,2008,573100.0
1938,5,1.0,2020,454800.0
2329,2,1.5,2019,440400.0
2993,5,1.5,2008,555800.0
2213,5,2.0,2005,482300.0
1912,4,1.5,1986,405700.0
2604,2,1.0,2007,448400.0
1546,5,1.0,1996,391600.0
2832,3,2.0,1996,495200.0
2480,5,1.5,2011,507500.0
3159,3,1.5,2006,530400.0
3332,3,1.0,2014,548200.0
2385,4,2.0,2019,493500.0
3130,2,1.5,1982,483500.0
2026,5,1.5,2017,468100.0
3076,2,2.0,1985,488600.0
2909,5,1.0,1991,522900.0
3208,3,1.5,1999,528300.0
3064,4,1.5,1997,531900.0
2005,2,1.5,2001,390000.0
2919,3,1.5,2018,518400.0
2497,5,1.0,1986,476700.0
3225,5,1.5,1981,552000.0
2007,3,1.5,2016,425200.0
3230,4,1.0,2012,556000.0
2813,3,1.5,2020,509800.0
3159,4,1.0,2017,553900.0
2036,5,2.0,2020,479600.0
2784,5,2.0,1997,531400.0
2432,2,2.0,2017,456200.0
1678,3,1.5,1983,359300.0
3352,4,1.0,2000,556200.0
2616,2,1.0,1981,423600.0
2145,2,1.5,2021,424000.0
2958,5,1.5,1993,537300.0
3123,5,2.0,2005,573300.0
2817,4,1.0,1989,491700.0
2019,5,1.5,2000,450400.0
3242,5,1.5,1998,570700.0
2620,5,1.0,2020,523000.0
3390,4,1.5,2007,574500.0
2121,5,2.0,2013,481100.0
2207,2,1.0,2016,417700.0
2884,5,1.5,1997,533900.0
3490,2,1.5,2011,548500.0
2624,4,2.0,2014,512400.0
3272,5,1.5,1994,569700.0
2429,5,1.5,2017,508400.0
2970,4,1.0,2005,523000.0
3096,3,1.0,2005,515600.0
2768,3,1.5,1990,475300.0
1889,3,1.5,1982,379400.0
2144,4,1.5,2007,449900.0
1863,2,1.0,1994,361300.0
2696,2,1.5,2010,468100.0
3440,4,1.5,1991,563500.0
1534,4,1.5,2019,400900.0
2837,3,1.5,2020,512200.0
2650,5,1.5,1989,502500.0
2876,2,1.5,1989,465100.0
3150,5,2.0,2010,581000.0
2675,2,1.0,2001,449500.0
1840,4,1.5,2003,415500.0
3304,2,1.5,1984,502900.0
3025,3,2.0,2010,528500.0
2612,3,1.5,2002,471700.0
2666,4,1.0,2016,503600.0
2986,5,2.0,1998,552600.0
2902,5,1.5,1993,531700.0
2034,2,1.5,2007,398900.0
1634,3,1.5,1991,362900.0
2517,5,2.0,2004,511700.0
3392,4,2.0,2021,596200.0
1688,5,1.5,2013,430300.0
2009,5,1.5,2019,468400.0
2765,4,1.5,1981,486000.0
2258,3,1.5,2013,447300.0
2896,2,1.5,2015,493100.0
3336,4,2.0,1996,565600.0
3376,2,1.5,1993,519100.0
3143,4,1.5,1990,532800.0
2148,2,1.5,2013,416300.0
2903,3,1.5,1982,480800.0
2839,4,1.5,2000,512400.0
3099,5,1.0,1985,535900.0
1968,3,2.0,2005,417800.0
1700,5,1.5,2008,426500.0
1822,4,1.0,2007,410200.0
2303,4,1.5,2019,477800.0
1941,4,1.0,1997,412100.0
1961,3,1.5,1991,395600.0
1733,5,1.5,2014,435800.0
2856,3,1.0,1981,467600.0
2505,2,1.5,1991,430000.0
1870,3,1.0,2006,394000.0
2325,4,2.0,2006,474500.0
2062,5,1.5,2019,473700.0
1778,3,1.5,2017,403300.0
2656,4,1.0,1985,471600.0
1542,4,2.0,1985,375200.0
2454,2,1.0,1989,415400.0
2566,2,1.5,2011,456100.0
3012,2,1.5,1994,483700.0
3017,2,2.0,2008,505700.0
2375,2,1.5,1993,419000.0
3068,2,2.0,2002,504800.0
2898,4,1.5,2007,525300.0
2465,5,1.5,2002,497000.0
2119,2,2.0,1980,387900.0
1636,2,1.5,1986,338100.0
2204,4,2.0,2002,458400.0
1803,2,1.5,2010,378800.0
2872,2,2.0,1983,466200.0
2195,4,1.5,2004,452000.0
3380,3,2.0,2014,568000.0
3440,3,1.5,2001,553500.0
1767,5,1.5,2017,442200.0
2909,4,2.0,2000,526900.0
2101,2,1.5,1982,380600.0
2835,2,1.0,2017,481500.0
3403,4,1.0,1985,546300.0
2561,3,1.5,1988,452600.0
3452,2,1.5,1988,521700.0
2829,2,1.5,2017,488400.0
2599,5,1.0,1990,490900.0
1825,5,2.0,2019,457500.0
2924,2,1.0,1991,464400.0
3332,4,2.0,2016,585200.0
3432,3,1.5,1992,543700.0
3020,5,1.5,1997,547500.0
2759,3,1.5,2002,486400.0
3125,3,1.0,1983,496500.0
2180,5,1.5,1990,456500.0
2758,5,1.5,1990,514300.0
2333,2,2.0,2001,430300.0
2741,3,2.0,2010,500100.0
3442,4,1.5,2001,573700.0
2845,5,1.5,1999,532000.0
1683,4,1.5,1998,394800.0
2857,3,1.5,1980,474200.0
2673,3,1.5,2010,485800.0
1858,3,1.5,2005,399300.0
2648,5,1.5,2012,525300.0
2687,4,2.0,1984,488700.0
2838,5,1.0,1987,511800.0
2108,3,1.5,1990,409300.0
1643,5,1.0,2005,410300.0
2130,3,1.5,1988,409500.0
3235,5,1.5,1982,554000.0
2195,3,2.0,2009,444500.0
1893,3,1.0,1990,380300.0
3493,5,1.5,1999,596800.0
2293,3,1.0,1995,425300.0
2779,3,1.0,2018,496900.0
2254,2,1.5,1985,398900.0
3255,3,1.5,2010,544000.0
3217,2,1.0,2013,515700.0
2238,4,1.5,1990,442300.0
1929,3,2.0,1996,404900.0
2420,2,2.0,2009,447000.0
3371,2,1.0,1997,515100.0
2014,5,1.0,1984,426400.0
1800,4,1.5,1999,407500.0
3035,5,2.0,2018,577500.0
1882,4,1.5,1981,397700.0
2272,5,1.0,1989,457200.0
2915,3,1.5,2015,515000.0
1525,2,1.5,2019,360000.0
3498,4,1.5,2011,589300.0
2425,4,2.0,2011,489500.0
1841,5,1.5,2021,453600.0
1832,5,2.0,2001,440200.0
2158,2,1.5,2004,408300.0
3026,4,1.5,1992,523100.0
3276,5,1.5,2013,589100.0
3018,3,1.5,2000,510300.0
2023,5,1.5,1981,431800.0
3393,5,1.5,1997,584800.0
2535,5,1.0,1999,493500.0
3037,3,1.5,1981,493200.0
1707,3,1.5,2004,383200.0
2256,2,1.0,1993,399600.0
3436,2,1.0,2007,531600.0
1911,2,1.0,1985,357100.0
2217,3,1.0,2006,428700.0
2179,5,2.0,2011,484900.0
2043,5,1.5,1992,444800.0
1856,2,1.0,2010,376600.0
3237,5,2.0,1984,563700.0
2179,5,1.5,1991,457400.0
1709,2,2.0,1989,355900.0
3338,5,1.0,1988,562800.0
2084,5,2.0,2021,485400.0
2048,2,1.0,2011,396800.0
1790,4,2.0,1991,406000.0
1671,2,2.0,2018,381100.0
3299,2,1.5,2003,521400.0
1622,5,1.5,1995,405700.0
2175,4,1.5,2017,463000.0
3414,3,2.0,2009,566400.0
1909,5,2.0,2003,449900.0
2919,4,1.5,1996,516400.0
2558,5,1.5,2008,512300.0
2035,3,1.0,2006,410500.0
1603,4,2.0,2020,416300.0
1944,2,2.0,1996,386400.0
1901,2,1.5,1982,360600.0
3213,4,1.5,2005,554800.0
3216,3,1.5,2015,545100.0
2481,2,1.5,2000,436600.0
2998,5,1.5,2010,558300.0
2634,3,1.0,1987,451400.0
3286,5,1.0,2019,588600.0
2727,3,2.0,2001,489700.0
3413,4,1.5,2010,579800.0
1534,5,1.0,1989,383400.0
1746,3,1.0,1982,357600.0
2654,4,1.5,1988,481900.0
1573,2,1.0,1993,331300.0
1867,5,1.0,1997,424700.0
2944,4,1.0,2015,530400.0
3161,5,1.5,2014,578600.0
1885,4,1.5,2017,434000.0
2710,2,1.5,2020,479500.0
2843,2,2.0,1996,476300.0
2835,2,1.5,1984,456000.0
3097,2,1.5,1999,497200.0
2981,2,1.0,1983,462100.0
3335,4,2.0,2004,573500.0
2343,5,1.5,2007,489800.0
2288,3,1.5,2007,444300.0
3297,2,1.5,2018,536200.0
1536,4,2.0,2013,402600.0
3143,2,2.0,1980,490300.0
2580,5,1.5,1991,497500.0
2450,5,1.5,1992,485500.0
2211,5,2.0,2012,489100.0
3470,5,2.0,1987,590000.0
2326,5,1.0,1983,456600.0
2431,4,2.0,2005,484100.0
2530,3,1.5,2018,479500.0
2045,5,1.0,1992,437500.0
1716,3,2.0,1990,377600.0
1759,3,1.5,1981,365400.0
2229,3,1.5,1991,422400.0
2157,4,1.5,2005,449200.0
2244,4,1.5,2006,458900.0
2443,4,2.0,2018,498300.0
3112,3,1.0,2013,525200.0
2504,4,1.0,1995,466400.0
3275,3,1.5,2002,538000.0
1805,3,2.0,2018,414500.0
3089,2,1.5,2000,497400.0
3047,4,1.0,2019,544700.0
3172,2,2.0,1994,507200.0
2514,3,1.5,1996,455900.0
2233,3,2.0,1994,433300.0
2317,5,1.5,1991,471200.0
2036,5,1.5,1981,433100.0
3192,2,2.0,1998,513200.0
1788,2,2.0,1992,366800.0
2863,4,1.0,2019,526300.0
2826,2,1.5,1980,451100.0
3364,5,2.0,2009,601400.0
3412,4,1.5,1982,551700.0
2869,4,1.5,2014,529400.0
2668,4,1.5,2000,495300.0
2984,3,1.5,2014,520900.0
2770,4,2.0,1982,495000.0
2890,4,1.0,2012,522000.0
2687,2,1.0,2010,459700.0
2394,3,1.0,1986,426400.0
2759,4,1.0,1995,491900.0
1626,5,1.5,1995,406100.0
3139,4,2.0,2013,562900.0
2836,4,1.0,1986,490600.0
2047,2,2.0,1983,383700.0
1529,5,1.5,1988,389400.0
2346,3,1.5,1995,438100.0
2217,3,2.0,2018,455700.0
2633,5,2.0,2006,525300.0
1894,5,2.0,1999,444400.0
2412,5,2.0,2015,512200.0
2911,4,1.5,1998,517600.0
3291,2,1.5,1999,516600.0
2801,5,2.0,2004,540100.0
3066,3,2.0,2019,541600.0
3191,3,1.0,1989,509100.0
3139,3,1.0,1986,500900.0
2150,2,2.0,1984,395000.0
1811,5,1.5,2013,442600.0
3388,4,1.5,2016,583300.0
2789,5,1.5,1981,508400.0
2998,3,2.0,1994,509800.0
2105,5,1.5,1986,445000.0
2507,5,1.0,2011,502700.0
2391,4,1.5,2005,472600.0
2959,2,1.5,1983,467400.0
1520,4,1.5,2008,388500.0
3448,5,1.0,2015,600800.0
2058,3,1.5,2005,419300.0
2387,2,2.0,2016,450700.0
3444,2,2.0,1982,522400.0
3324,2,1.5,2018,538900.0
2407,3,2.0,2017,473700.0
1563,3,1.5,1989,353800.0
2720,2,1.5,1982,442500.0
3047,5,1.0,1986,531700.0
2039,5,1.5,1992,444400.0
2692,5,2.0,1983,508200.0
3305,2,2.0,1993,519500.0
3290,4,1.5,2014,571500.0
2582,2,2.0,2021,475200.0
1628,2,1.5,2003,354300.0
1664,4,2.0,1989,391400.0
3328,2,2.0,2003,531800.0
1575,5,2.0,1997,410500.0
2161,3,1.0,2006,423100.0
2898,5,1.5,1995,533300.0
2984,2,1.5,2010,496900.0
3257,3,1.5,2006,540200.0
2706,4,1.5,1989,488100.0
3274,2,1.5,2007,522900.0
2514,5,1.0,2012,504400.0
2484,5,1.5,2014,510900.0
3174,4,1.0,2002,540400.0
2163,2,1.5,2020,424800.0
2270,3,1.5,2001,436500.0
2107,5,1.5,2015,474200.0
1858,3,1.5,2012,406300.0
3000,4,1.5,1981,509500.0
2199,3,1.0,2020,440900.0
2304,5,1.5,2011,489900.0
2899,5,2.0,2013,558900.0
1544,2,2.0,1991,341400.0
3336,2,1.0,1995,509600.0
2866,4,1.0,1997,504600.0
2464,5,1.5,2010,504900.0
2852,3,1.5,2017,510700.0
3426,2,1.5,1990,521100.0
3114,3,2.0,2000,527400.0
1648,2,2.0,1990,350800.0
1940,2,1.5,2001,383500.0
3358,5,2.0,2010,601800.0
3119,3,1.5,1996,516400.0
1871,4,2.0,2018,441100.0
2569,3,2.0,2003,475900.0
2080,3,1.5,2014,430500.0
2779,2,1.0,1985,443900.0
3362,4,1.0,2001,558200.0
2196,5,1.5,1987,455100.0
2628,4,1.5,2004,495300.0
3376,4,1.5,2014,580100.0
3092,5,2.0,2015,580200.0
2173,5,1.5,2002,467800.0
